district,latitude,longitude,disease,risk_index,date,cases_reported,population
Larkana,27.559,68.212,covid19,19,2017-01-26,243,490508
Sheikhupura,31.7167,73.9833,covid19,22,2017-01-26,310,473129
Jhang,31.28,72.3317,covid19,21,2017-01-26,262,414131
Rahim Yar Khan,28.4212,70.2989,covid19,17,2017-01-26,182,420419
Gujrat,32.5739,74.0776,covid19,21,2017-01-26,225,390533
Kasur,31.1167,74.45,covid19,20,2017-01-26,183,358409
Karachi,24.8607,67.0011,dengue,2,2017-02-02,195,14916456
Lahore,31.5204,74.3587,dengue,2,2017-02-02,156,11126285
Islamabad,33.6844,73.0479,dengue,2,2017-02-02,24,2000000
Faisalabad,31.4504,73.135,dengue,2,2017-02-02,37,3203846
Rawalpindi,33.5651,73.0169,dengue,2,2017-02-02,23,2098231
Multan,30.1575,71.5249,dengue,1,2017-02-02,18,1871843
Peshawar,34.0151,71.5249,dengue,2,2017-02-02,25,1970042
Quetta,30.1798,66.975,dengue,2,2017-02-02,13,1001205
Sialkot,32.4945,74.5229,dengue,2,2017-02-02,9,655852
Gujranwala,32.1617,74.1883,dengue,3,2017-02-02,32,2027001
Hyderabad,25.396,68.3578,dengue,2,2017-02-02,22,1734309
Sargodha,32.0836,72.6711,dengue,2,2017-02-02,8,659862
Bahawalpur,29.4,71.6833,dengue,1,2017-02-02,6,762111
Sukkur,27.7032,68.8589,dengue,2,2017-02-02,6,499900
Larkana,27.559,68.212,dengue,2,2017-02-02,7,490508
Sheikhupura,31.7167,73.9833,dengue,2,2017-02-02,6,473129
Jhang,31.28,72.3317,dengue,1,2017-02-02,3,414131
Rahim Yar Khan,28.4212,70.2989,dengue,1,2017-02-02,3,420419
Gujrat,32.5739,74.0776,dengue,1,2017-02-02,3,390533
Kasur,31.1167,74.45,dengue,1,2017-02-02,3,358409
Karachi,24.8607,67.0011,malaria,14,2017-02-02,2138,14916456
Lahore,31.5204,74.3587,malaria,17,2017-02-02,1893,11126285
Islamabad,33.6844,73.0479,malaria,9,2017-02-02,180,2000000
Faisalabad,31.4504,73.135,malaria,10,2017-02-02,322,3203846
Rawalpindi,33.5651,73.0169,malaria,13,2017-02-02,292,2098231
Multan,30.1575,71.5249,malaria,15,2017-02-02,281,1871843
Peshawar,34.0151,71.5249,malaria,11,2017-02-02,234,1970042
Quetta,30.1798,66.975,malaria,12,2017-02-02,126,1001205
Sialkot,32.4945,74.5229,malaria,9,2017-02-02,63,655852
Gujranwala,32.1617,74.1883,malaria,8,2017-02-02,177,2027001
Hyderabad,25.396,68.3578,malaria,16,2017-02-02,287,1734309
Sargodha,32.0836,72.6711,malaria,12,2017-02-02,80,659862
Bahawalpur,29.4,71.6833,malaria,7,2017-02-02,59,762111
Sukkur,27.7032,68.8589,malaria,15,2017-02-02,76,499900
Larkana,27.559,68.212,malaria,11,2017-02-02,55,490508
Sheikhupura,31.7167,73.9833,malaria,8,2017-02-02,39,473129
Jhang,31.28,72.3317,malaria,13,2017-02-02,57,414131
Rahim Yar Khan,28.4212,70.2989,malaria,12,2017-02-02,52,420419
Gujrat,32.5739,74.0776,malaria,13,2017-02-02,54,390533
Kasur,31.1167,74.45,malaria,11,2017-02-02,43,358409
Karachi,24.8607,67.0011,cholera,0,2017-02-02,7,14916456
Lahore,31.5204,74.3587,cholera,0,2017-02-02,5,11126285
Islamabad,33.6844,73.0479,cholera,0,2017-02-02,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2017-02-02,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2017-02-02,0,2098231
Multan,30.1575,71.5249,cholera,0,2017-02-02,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2017-02-02,0,1970042
Quetta,30.1798,66.975,cholera,0,2017-02-02,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2017-02-02,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2017-02-02,0,2027001
Hyderabad,25.396,68.3578,cholera,0,2017-02-02,1,1734309
Sargodha,32.0836,72.6711,cholera,0,2017-02-02,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2017-02-02,0,762111
Sukkur,27.7032,68.8589,cholera,0,2017-02-02,0,499900
Larkana,27.559,68.212,cholera,0,2017-02-02,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2017-02-02,0,473129
Jhang,31.28,72.3317,cholera,0,2017-02-02,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2017-02-02,0,420419
Gujrat,32.5739,74.0776,cholera,0,2017-02-02,0,390533
Kasur,31.1167,74.45,cholera,0,2017-02-02,0,358409
Karachi,24.8607,67.0011,influenza,1,2017-02-02,1072,14916456
Lahore,31.5204,74.3587,influenza,1,2017-02-02,563,11126285
Islamabad,33.6844,73.0479,influenza,0,2017-02-02,68,2000000
Faisalabad,31.4504,73.135,influenza,1,2017-02-02,204,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2017-02-02,98,2098231
Multan,30.1575,71.5249,influenza,1,2017-02-02,106,1871843
Peshawar,34.0151,71.5249,influenza,1,2017-02-02,148,1970042
Quetta,30.1798,66.975,influenza,0,2017-02-02,46,1001205
Sialkot,32.4945,74.5229,influenza,0,2017-02-02,31,655852
Gujranwala,32.1617,74.1883,influenza,0,2017-02-02,97,2027001
Hyderabad,25.396,68.3578,influenza,1,2017-02-02,123,1734309
Sargodha,32.0836,72.6711,influenza,1,2017-02-02,36,659862
Bahawalpur,29.4,71.6833,influenza,1,2017-02-02,40,762111
Sukkur,27.7032,68.8589,influenza,0,2017-02-02,21,499900
Larkana,27.559,68.212,influenza,1,2017-02-02,32,490508
Sheikhupura,31.7167,73.9833,influenza,0,2017-02-02,18,473129
Jhang,31.28,72.3317,influenza,1,2017-02-02,22,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2017-02-02,18,420419
Gujrat,32.5739,74.0776,influenza,0,2017-02-02,15,390533
Kasur,31.1167,74.45,influenza,0,2017-02-02,17,358409
Karachi,24.8607,67.0011,covid19,25,2017-02-02,13362,14916456
Lahore,31.5204,74.3587,covid19,21,2017-02-02,6590,11126285
Islamabad,33.6844,73.0479,covid19,21,2017-02-02,1280,2000000
Faisalabad,31.4504,73.135,covid19,18,2017-02-02,1467,3203846
Rawalpindi,33.5651,73.0169,covid19,22,2017-02-02,1453,2098231
Multan,30.1575,71.5249,covid19,20,2017-02-02,974,1871843
Peshawar,34.0151,71.5249,covid19,24,2017-02-02,1622,1970042
Quetta,30.1798,66.975,covid19,23,2017-02-02,748,1001205
Sialkot,32.4945,74.5229,covid19,17,2017-02-02,291,655852
Gujranwala,32.1617,74.1883,covid19,24,2017-02-02,1633,2027001
Hyderabad,25.396,68.3578,covid19,24,2017-02-02,1495,1734309
Sargodha,32.0836,72.6711,covid19,20,2017-02-02,331,659862
Bahawalpur,29.4,71.6833,covid19,23,2017-02-02,556,762111
Sukkur,27.7032,68.8589,covid19,20,2017-02-02,278,499900
Larkana,27.559,68.212,covid19,22,2017-02-02,341,490508
Sheikhupura,31.7167,73.9833,covid19,21,2017-02-02,288,473129
Jhang,31.28,72.3317,covid19,21,2017-02-02,258,414131
Rahim Yar Khan,28.4212,70.2989,covid19,20,2017-02-02,228,420419
Gujrat,32.5739,74.0776,covid19,18,2017-02-02,181,390533
Kasur,31.1167,74.45,covid19,16,2017-02-02,148,358409
Karachi,24.8607,67.0011,dengue,2,2017-02-09,188,14916456
Lahore,31.5204,74.3587,dengue,2,2017-02-09,160,11126285
Islamabad,33.6844,73.0479,dengue,1,2017-02-09,18,2000000
Faisalabad,31.4504,73.135,dengue,2,2017-02-09,48,3203846
Rawalpindi,33.5651,73.0169,dengue,2,2017-02-09,28,2098231
Multan,30.1575,71.5249,dengue,2,2017-02-09,21,1871843
Peshawar,34.0151,71.5249,dengue,2,2017-02-09,22,1970042
Quetta,30.1798,66.975,dengue,2,2017-02-09,12,1001205
Sialkot,32.4945,74.5229,dengue,1,2017-02-09,5,655852
Gujranwala,32.1617,74.1883,dengue,3,2017-02-09,31,2027001
Hyderabad,25.396,68.3578,dengue,2,2017-02-09,23,1734309
Sargodha,32.0836,72.6711,dengue,2,2017-02-09,8,659862
Bahawalpur,29.4,71.6833,dengue,2,2017-02-09,8,762111
Sukkur,27.7032,68.8589,dengue,2,2017-02-09,6,499900
Larkana,27.559,68.212,dengue,2,2017-02-09,5,490508
Sheikhupura,31.7167,73.9833,dengue,2,2017-02-09,6,473129
Jhang,31.28,72.3317,dengue,1,2017-02-09,4,414131
Rahim Yar Khan,28.4212,70.2989,dengue,1,2017-02-09,3,420419
Gujrat,32.5739,74.0776,dengue,2,2017-02-09,4,390533
Kasur,31.1167,74.45,dengue,2,2017-02-09,4,358409
Karachi,24.8607,67.0011,malaria,10,2017-02-09,1633,14916456
Lahore,31.5204,74.3587,malaria,15,2017-02-09,1757,11126285
Islamabad,33.6844,73.0479,malaria,9,2017-02-09,186,2000000
Faisalabad,31.4504,73.135,malaria,12,2017-02-09,401,3203846
Rawalpindi,33.5651,73.0169,malaria,13,2017-02-09,283,2098231
Multan,30.1575,71.5249,malaria,11,2017-02-09,220,1871843
Peshawar,34.0151,71.5249,malaria,16,2017-02-09,331,1970042
Quetta,30.1798,66.975,malaria,8,2017-02-09,83,1001205
Sialkot,32.4945,74.5229,malaria,10,2017-02-09,72,655852
Gujranwala,32.1617,74.1883,malaria,9,2017-02-09,201,2027001
Hyderabad,25.396,68.3578,malaria,11,2017-02-09,197,1734309
Sargodha,32.0836,72.6711,malaria,9,2017-02-09,62,659862
Bahawalpur,29.4,71.6833,malaria,8,2017-02-09,64,762111
Sukkur,27.7032,68.8589,malaria,11,2017-02-09,57,499900
Larkana,27.559,68.212,malaria,15,2017-02-09,75,490508
Sheikhupura,31.7167,73.9833,malaria,10,2017-02-09,48,473129
Jhang,31.28,72.3317,malaria,8,2017-02-09,34,414131
Rahim Yar Khan,28.4212,70.2989,malaria,8,2017-02-09,37,420419
Gujrat,32.5739,74.0776,malaria,12,2017-02-09,48,390533
Kasur,31.1167,74.45,malaria,9,2017-02-09,34,358409
Karachi,24.8607,67.0011,cholera,0,2017-02-09,9,14916456
Lahore,31.5204,74.3587,cholera,0,2017-02-09,7,11126285
Islamabad,33.6844,73.0479,cholera,0,2017-02-09,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2017-02-09,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2017-02-09,0,2098231
Multan,30.1575,71.5249,cholera,0,2017-02-09,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2017-02-09,0,1970042
Quetta,30.1798,66.975,cholera,0,2017-02-09,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2017-02-09,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2017-02-09,0,2027001
Hyderabad,25.396,68.3578,cholera,0,2017-02-09,0,1734309
Sargodha,32.0836,72.6711,cholera,0,2017-02-09,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2017-02-09,0,762111
Sukkur,27.7032,68.8589,cholera,0,2017-02-09,0,499900
Larkana,27.559,68.212,cholera,0,2017-02-09,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2017-02-09,0,473129
Jhang,31.28,72.3317,cholera,0,2017-02-09,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2017-02-09,0,420419
Gujrat,32.5739,74.0776,cholera,0,2017-02-09,0,390533
Kasur,31.1167,74.45,cholera,0,2017-02-09,0,358409
Karachi,24.8607,67.0011,influenza,1,2017-02-09,1259,14916456
Lahore,31.5204,74.3587,influenza,1,2017-02-09,746,11126285
Islamabad,33.6844,73.0479,influenza,0,2017-02-09,63,2000000
Faisalabad,31.4504,73.135,influenza,1,2017-02-09,165,3203846
Rawalpindi,33.5651,73.0169,influenza,1,2017-02-09,123,2098231
Multan,30.1575,71.5249,influenza,1,2017-02-09,95,1871843
Peshawar,34.0151,71.5249,influenza,1,2017-02-09,113,1970042
Quetta,30.1798,66.975,influenza,0,2017-02-09,45,1001205
Sialkot,32.4945,74.5229,influenza,1,2017-02-09,34,655852
Gujranwala,32.1617,74.1883,influenza,1,2017-02-09,124,2027001
Hyderabad,25.396,68.3578,influenza,1,2017-02-09,90,1734309
Sargodha,32.0836,72.6711,influenza,0,2017-02-09,28,659862
Bahawalpur,29.4,71.6833,influenza,1,2017-02-09,40,762111
Sukkur,27.7032,68.8589,influenza,1,2017-02-09,30,499900
Larkana,27.559,68.212,influenza,0,2017-02-09,21,490508
Sheikhupura,31.7167,73.9833,influenza,1,2017-02-09,24,473129
Jhang,31.28,72.3317,influenza,0,2017-02-09,20,414131
Rahim Yar Khan,28.4212,70.2989,influenza,1,2017-02-09,26,420419
Gujrat,32.5739,74.0776,influenza,0,2017-02-09,17,390533
Kasur,31.1167,74.45,influenza,0,2017-02-09,16,358409
Karachi,24.8607,67.0011,covid19,25,2017-02-09,13717,14916456
Lahore,31.5204,74.3587,covid19,23,2017-02-09,8209,11126285
Islamabad,33.6844,73.0479,covid19,21,2017-02-09,1265,2000000
Faisalabad,31.4504,73.135,covid19,23,2017-02-09,2349,3203846
Rawalpindi,33.5651,73.0169,covid19,21,2017-02-09,1261,2098231
Multan,30.1575,71.5249,covid19,23,2017-02-09,1392,1871843
Peshawar,34.0151,71.5249,covid19,25,2017-02-09,1836,1970042
Quetta,30.1798,66.975,covid19,19,2017-02-09,492,1001205
Sialkot,32.4945,74.5229,covid19,21,2017-02-09,379,655852
Gujranwala,32.1617,74.1883,covid19,21,2017-02-09,1294,2027001
Hyderabad,25.396,68.3578,covid19,25,2017-02-09,1538,1734309
Sargodha,32.0836,72.6711,covid19,20,2017-02-09,369,659862
Bahawalpur,29.4,71.6833,covid19,21,2017-02-09,450,762111
Sukkur,27.7032,68.8589,covid19,23,2017-02-09,363,499900
Larkana,27.559,68.212,covid19,23,2017-02-09,358,490508
Sheikhupura,31.7167,73.9833,covid19,20,2017-02-09,249,473129
Jhang,31.28,72.3317,covid19,18,2017-02-09,189,414131
Rahim Yar Khan,28.4212,70.2989,covid19,17,2017-02-09,183,420419
Gujrat,32.5739,74.0776,covid19,22,2017-02-09,264,390533
Kasur,31.1167,74.45,covid19,22,2017-02-09,236,358409
Karachi,24.8607,67.0011,dengue,3,2017-02-16,276,14916456
Lahore,31.5204,74.3587,dengue,3,2017-02-16,177,11126285
Islamabad,33.6844,73.0479,dengue,2,2017-02-16,20,2000000
Faisalabad,31.4504,73.135,dengue,2,2017-02-16,36,3203846
Rawalpindi,33.5651,73.0169,dengue,2,2017-02-16,25,2098231
Multan,30.1575,71.5249,dengue,3,2017-02-16,29,1871843
Peshawar,34.0151,71.5249,dengue,3,2017-02-16,34,1970042
Quetta,30.1798,66.975,dengue,1,2017-02-16,10,1001205
Sialkot,32.4945,74.5229,dengue,2,2017-02-16,8,655852
Gujranwala,32.1617,74.1883,dengue,2,2017-02-16,23,2027001
Hyderabad,25.396,68.3578,dengue,2,2017-02-16,20,1734309
Sargodha,32.0836,72.6711,dengue,1,2017-02-16,5,659862
Bahawalpur,29.4,71.6833,dengue,2,2017-02-16,11,762111
Sukkur,27.7032,68.8589,dengue,1,2017-02-16,4,499900
Larkana,27.559,68.212,dengue,2,2017-02-16,5,490508
Sheikhupura,31.7167,73.9833,dengue,2,2017-02-16,5,473129
Jhang,31.28,72.3317,dengue,1,2017-02-16,4,414131
Rahim Yar Khan,28.4212,70.2989,dengue,1,2017-02-16,4,420419
Gujrat,32.5739,74.0776,dengue,2,2017-02-16,4,390533
Kasur,31.1167,74.45,dengue,1,2017-02-16,3,358409
Karachi,24.8607,67.0011,malaria,17,2017-02-16,2573,14916456
Lahore,31.5204,74.3587,malaria,14,2017-02-16,1561,11126285
Islamabad,33.6844,73.0479,malaria,9,2017-02-16,197,2000000
Faisalabad,31.4504,73.135,malaria,15,2017-02-16,491,3203846
Rawalpindi,33.5651,73.0169,malaria,11,2017-02-16,249,2098231
Multan,30.1575,71.5249,malaria,14,2017-02-16,280,1871843
Peshawar,34.0151,71.5249,malaria,10,2017-02-16,204,1970042
Quetta,30.1798,66.975,malaria,9,2017-02-16,95,1001205
Sialkot,32.4945,74.5229,malaria,12,2017-02-16,84,655852
Gujranwala,32.1617,74.1883,malaria,9,2017-02-16,189,2027001
Hyderabad,25.396,68.3578,malaria,10,2017-02-16,185,1734309
Sargodha,32.0836,72.6711,malaria,11,2017-02-16,77,659862
Bahawalpur,29.4,71.6833,malaria,9,2017-02-16,76,762111
Sukkur,27.7032,68.8589,malaria,12,2017-02-16,63,499900
Larkana,27.559,68.212,malaria,14,2017-02-16,73,490508
Sheikhupura,31.7167,73.9833,malaria,11,2017-02-16,53,473129
Jhang,31.28,72.3317,malaria,8,2017-02-16,36,414131
Rahim Yar Khan,28.4212,70.2989,malaria,10,2017-02-16,45,420419
Gujrat,32.5739,74.0776,malaria,10,2017-02-16,41,390533
Kasur,31.1167,74.45,malaria,13,2017-02-16,48,358409
Karachi,24.8607,67.0011,cholera,0,2017-02-16,7,14916456
Lahore,31.5204,74.3587,cholera,0,2017-02-16,6,11126285
Islamabad,33.6844,73.0479,cholera,0,2017-02-16,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2017-02-16,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2017-02-16,0,2098231
Multan,30.1575,71.5249,cholera,0,2017-02-16,1,1871843
Peshawar,34.0151,71.5249,cholera,0,2017-02-16,1,1970042
Quetta,30.1798,66.975,cholera,0,2017-02-16,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2017-02-16,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2017-02-16,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2017-02-16,1,1734309
Sargodha,32.0836,72.6711,cholera,0,2017-02-16,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2017-02-16,0,762111
Sukkur,27.7032,68.8589,cholera,0,2017-02-16,0,499900
Larkana,27.559,68.212,cholera,0,2017-02-16,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2017-02-16,0,473129
Jhang,31.28,72.3317,cholera,0,2017-02-16,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2017-02-16,0,420419
Gujrat,32.5739,74.0776,cholera,0,2017-02-16,0,390533
Kasur,31.1167,74.45,cholera,0,2017-02-16,0,358409
Karachi,24.8607,67.0011,influenza,1,2017-02-16,829,14916456
Lahore,31.5204,74.3587,influenza,1,2017-02-16,671,11126285
Islamabad,33.6844,73.0479,influenza,0,2017-02-16,96,2000000
Faisalabad,31.4504,73.135,influenza,0,2017-02-16,156,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2017-02-16,100,2098231
Multan,30.1575,71.5249,influenza,1,2017-02-16,111,1871843
Peshawar,34.0151,71.5249,influenza,0,2017-02-16,83,1970042
Quetta,30.1798,66.975,influenza,1,2017-02-16,56,1001205
Sialkot,32.4945,74.5229,influenza,1,2017-02-16,36,655852
Gujranwala,32.1617,74.1883,influenza,0,2017-02-16,83,2027001
Hyderabad,25.396,68.3578,influenza,1,2017-02-16,102,1734309
Sargodha,32.0836,72.6711,influenza,0,2017-02-16,31,659862
Bahawalpur,29.4,71.6833,influenza,1,2017-02-16,46,762111
Sukkur,27.7032,68.8589,influenza,0,2017-02-16,23,499900
Larkana,27.559,68.212,influenza,1,2017-02-16,29,490508
Sheikhupura,31.7167,73.9833,influenza,1,2017-02-16,27,473129
Jhang,31.28,72.3317,influenza,1,2017-02-16,23,414131
Rahim Yar Khan,28.4212,70.2989,influenza,1,2017-02-16,22,420419
Gujrat,32.5739,74.0776,influenza,0,2017-02-16,15,390533
Kasur,31.1167,74.45,influenza,1,2017-02-16,18,358409
Karachi,24.8607,67.0011,covid19,21,2017-02-16,9335,14916456
Lahore,31.5204,74.3587,covid19,22,2017-02-16,7697,11126285
Islamabad,33.6844,73.0479,covid19,20,2017-02-16,1022,2000000
Faisalabad,31.4504,73.135,covid19,21,2017-02-16,2036,3203846
Rawalpindi,33.5651,73.0169,covid19,22,2017-02-16,1513,2098231
Multan,30.1575,71.5249,covid19,22,2017-02-16,1252,1871843
Peshawar,34.0151,71.5249,covid19,21,2017-02-16,1251,1970042
Quetta,30.1798,66.975,covid19,17,2017-02-16,426,1001205
Sialkot,32.4945,74.5229,covid19,22,2017-02-16,440,655852
Gujranwala,32.1617,74.1883,covid19,24,2017-02-16,1690,2027001
Hyderabad,25.396,68.3578,covid19,23,2017-02-16,1311,1734309
Sargodha,32.0836,72.6711,covid19,21,2017-02-16,397,659862
Bahawalpur,29.4,71.6833,covid19,16,2017-02-16,314,762111
Sukkur,27.7032,68.8589,covid19,24,2017-02-16,413,499900
Larkana,27.559,68.212,covid19,18,2017-02-16,224,490508
Sheikhupura,31.7167,73.9833,covid19,18,2017-02-16,218,473129
Jhang,31.28,72.3317,covid19,21,2017-02-16,248,414131
Rahim Yar Khan,28.4212,70.2989,covid19,21,2017-02-16,254,420419
Gujrat,32.5739,74.0776,covid19,20,2017-02-16,199,390533
Kasur,31.1167,74.45,covid19,18,2017-02-16,165,358409
Karachi,24.8607,67.0011,dengue,3,2017-02-23,257,14916456
Lahore,31.5204,74.3587,dengue,3,2017-02-23,175,11126285
Islamabad,33.6844,73.0479,dengue,1,2017-02-23,15,2000000
Faisalabad,31.4504,73.135,dengue,1,2017-02-23,28,3203846
Rawalpindi,33.5651,73.0169,dengue,2,2017-02-23,25,2098231
Multan,30.1575,71.5249,dengue,1,2017-02-23,17,1871843
Peshawar,34.0151,71.5249,dengue,2,2017-02-23,26,1970042
Quetta,30.1798,66.975,dengue,1,2017-02-23,8,1001205
Sialkot,32.4945,74.5229,dengue,1,2017-02-23,6,655852
Gujranwala,32.1617,74.1883,dengue,2,2017-02-23,22,2027001
Hyderabad,25.396,68.3578,dengue,2,2017-02-23,23,1734309
Sargodha,32.0836,72.6711,dengue,1,2017-02-23,5,659862
Bahawalpur,29.4,71.6833,dengue,2,2017-02-23,8,762111
Sukkur,27.7032,68.8589,dengue,2,2017-02-23,6,499900
Larkana,27.559,68.212,dengue,2,2017-02-23,5,490508
Sheikhupura,31.7167,73.9833,dengue,1,2017-02-23,4,473129
Jhang,31.28,72.3317,dengue,2,2017-02-23,5,414131
Rahim Yar Khan,28.4212,70.2989,dengue,2,2017-02-23,5,420419
Gujrat,32.5739,74.0776,dengue,2,2017-02-23,5,390533
Kasur,31.1167,74.45,dengue,1,2017-02-23,3,358409
Karachi,24.8607,67.0011,malaria,18,2017-02-23,2802,14916456
Lahore,31.5204,74.3587,malaria,14,2017-02-23,1584,11126285
Islamabad,33.6844,73.0479,malaria,9,2017-02-23,184,2000000
Faisalabad,31.4504,73.135,malaria,8,2017-02-23,275,3203846
Rawalpindi,33.5651,73.0169,malaria,12,2017-02-23,255,2098231
Multan,30.1575,71.5249,malaria,15,2017-02-23,291,1871843
Peshawar,34.0151,71.5249,malaria,12,2017-02-23,241,1970042
Quetta,30.1798,66.975,malaria,13,2017-02-23,139,1001205
Sialkot,32.4945,74.5229,malaria,12,2017-02-23,79,655852
Gujranwala,32.1617,74.1883,malaria,8,2017-02-23,178,2027001
Hyderabad,25.396,68.3578,malaria,16,2017-02-23,284,1734309
Sargodha,32.0836,72.6711,malaria,13,2017-02-23,88,659862
Bahawalpur,29.4,71.6833,malaria,13,2017-02-23,100,762111
Sukkur,27.7032,68.8589,malaria,12,2017-02-23,60,499900
Larkana,27.559,68.212,malaria,8,2017-02-23,43,490508
Sheikhupura,31.7167,73.9833,malaria,13,2017-02-23,65,473129
Jhang,31.28,72.3317,malaria,13,2017-02-23,57,414131
Rahim Yar Khan,28.4212,70.2989,malaria,12,2017-02-23,51,420419
Gujrat,32.5739,74.0776,malaria,11,2017-02-23,46,390533
Kasur,31.1167,74.45,malaria,12,2017-02-23,44,358409
Karachi,24.8607,67.0011,cholera,0,2017-02-23,9,14916456
Lahore,31.5204,74.3587,cholera,0,2017-02-23,4,11126285
Islamabad,33.6844,73.0479,cholera,0,2017-02-23,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2017-02-23,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2017-02-23,0,2098231
Multan,30.1575,71.5249,cholera,0,2017-02-23,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2017-02-23,0,1970042
Quetta,30.1798,66.975,cholera,0,2017-02-23,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2017-02-23,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2017-02-23,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2017-02-23,0,1734309
Sargodha,32.0836,72.6711,cholera,0,2017-02-23,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2017-02-23,0,762111
Sukkur,27.7032,68.8589,cholera,0,2017-02-23,0,499900
Larkana,27.559,68.212,cholera,0,2017-02-23,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2017-02-23,0,473129
Jhang,31.28,72.3317,cholera,0,2017-02-23,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2017-02-23,0,420419
Gujrat,32.5739,74.0776,cholera,0,2017-02-23,0,390533
Kasur,31.1167,74.45,cholera,0,2017-02-23,0,358409
Karachi,24.8607,67.0011,influenza,1,2017-02-23,1107,14916456
Lahore,31.5204,74.3587,influenza,1,2017-02-23,859,11126285
Islamabad,33.6844,73.0479,influenza,0,2017-02-23,64,2000000
Faisalabad,31.4504,73.135,influenza,1,2017-02-23,166,3203846
Rawalpindi,33.5651,73.0169,influenza,1,2017-02-23,113,2098231
Multan,30.1575,71.5249,influenza,1,2017-02-23,112,1871843
Peshawar,34.0151,71.5249,influenza,1,2017-02-23,147,1970042
Quetta,30.1798,66.975,influenza,0,2017-02-23,50,1001205
Sialkot,32.4945,74.5229,influenza,1,2017-02-23,40,655852
Gujranwala,32.1617,74.1883,influenza,1,2017-02-23,122,2027001
Hyderabad,25.396,68.3578,influenza,1,2017-02-23,89,1734309
Sargodha,32.0836,72.6711,influenza,0,2017-02-23,30,659862
Bahawalpur,29.4,71.6833,influenza,0,2017-02-23,30,762111
Sukkur,27.7032,68.8589,influenza,0,2017-02-23,19,499900
Larkana,27.559,68.212,influenza,1,2017-02-23,30,490508
Sheikhupura,31.7167,73.9833,influenza,0,2017-02-23,21,473129
Jhang,31.28,72.3317,influenza,0,2017-02-23,16,414131
Rahim Yar Khan,28.4212,70.2989,influenza,1,2017-02-23,25,420419
Gujrat,32.5739,74.0776,influenza,1,2017-02-23,24,390533
Kasur,31.1167,74.45,influenza,1,2017-02-23,18,358409
Karachi,24.8607,67.0011,covid19,26,2017-02-23,14830,14916456
Lahore,31.5204,74.3587,covid19,24,2017-02-23,9035,11126285
Islamabad,33.6844,73.0479,covid19,22,2017-02-23,1331,2000000
Faisalabad,31.4504,73.135,covid19,23,2017-02-23,2390,3203846
