week_start,district,disease,cases,temperature,humidity,rainfall,population_density,sanitation_index,cases_last_4weeks,cases_last_8weeks,CERS
2016-03-13,Chakwal,Hepatitis B,6,30.1,76.2,11.9,340,0.46,33.0,52.0,28.17857142857143
2016-08-21,Chakwal,Hepatitis B,10,24.3,75.3,6.8,411,0.71,43.0,62.0,25.28095238095238
2017-01-15,Chakwal,Hepatitis B,18,38.7,56.4,5.9,541,0.93,42.0,80.0,29.33571428571429
2017-09-17,Chakwal,Hepatitis B,9,24.6,85.8,8.5,716,0.66,43.0,70.0,36.726190476190474
2017-10-01,Chakwal,Hepatitis B,5,28.4,54.0,15.2,985,0.78,42.0,75.0,44.357142857142854
2017-12-10,Chakwal,Hepatitis B,8,18.4,65.8,0.6,990,0.93,40.0,83.0,35.938095238095244
2017-12-24,Chakwal,Hepatitis B,14,39.9,69.0,17.5,470,0.55,36.0,78.0,38.083333333333336
2018-02-25,Chakwal,Hepatitis B,6,34.3,61.8,4.3,140,0.79,33.0,76.0,11.111904761904762
2019-01-20,Chakwal,Hepatitis B,9,37.2,81.0,3.2,886,0.62,37.0,79.0,40.542857142857144
2019-02-17,Chakwal,Hepatitis B,4,23.4,82.2,10.2,750,0.92,33.0,73.0,30.65238095238095
2019-03-31,Chakwal,Hepatitis B,12,41.0,70.9,19.3,521,0.63,31.0,67.0,37.9404761904762
2019-05-19,Chakwal,Hepatitis B,2,31.5,60.8,5.9,277,0.76,27.0,60.0,14.792857142857144
2019-06-16,Chakwal,Hepatitis B,19,31.4,85.7,6.8,216,0.76,37.0,74.0,22.92380952380952
2019-09-22,Chakwal,Hepatitis B,2,20.6,56.6,18.1,885,0.58,35.0,68.0,44.75952380952381
2020-01-19,Chakwal,Hepatitis B,1,34.0,70.0,2.7,219,0.3,24.0,55.0,19.88809523809524
2020-04-19,Chakwal,Hepatitis B,13,40.2,82.3,16.6,496,0.83,35.0,62.0,32.32857142857143
2021-06-06,Chakwal,Hepatitis B,10,19.9,62.5,16.4,306,0.77,26.0,63.0,25.380952380952383
2021-06-27,Chakwal,Hepatitis B,3,31.5,62.9,6.9,853,0.6,27.0,62.0,38.26428571428572
2021-08-08,Chakwal,Hepatitis B,19,21.0,71.4,12.3,226,0.46,45.0,69.0,32.00714285714285
2021-12-12,Chakwal,Hepatitis B,4,32.8,53.4,8.0,602,0.43,36.0,71.0,34.419047619047625
2022-03-27,Chakwal,Hepatitis B,9,27.6,43.2,15.9,378,0.33,35.0,61.0,35.759523809523806
2022-06-12,Chakwal,Hepatitis B,13,23.9,81.9,19.8,149,0.49,45.0,72.0,29.161904761904765
2022-09-11,Chakwal,Hepatitis B,13,28.4,78.8,14.0,142,0.77,39.0,84.0,20.42857142857143
2022-11-27,Chakwal,Hepatitis B,15,33.7,77.6,7.9,459,0.86,50.0,86.0,27.288095238095238
2022-12-11,Chakwal,Hepatitis B,0,27.4,68.5,12.9,451,0.75,41.0,76.0,23.15
2023-09-10,Chakwal,Hepatitis B,10,30.9,40.5,10.6,459,0.7,38.0,83.0,28.98095238095238
2023-10-15,Chakwal,Hepatitis B,18,31.0,61.9,4.3,518,0.43,43.0,82.0,37.76904761904762
2023-11-05,Chakwal,Hepatitis B,8,25.0,57.4,9.5,920,0.9,36.0,86.0,38.654761904761905
2023-12-31,Chakwal,Hepatitis B,12,22.0,76.3,4.3,997,0.5,48.0,89.0,48.90714285714285
2024-01-14,Chakwal,Hepatitis B,13,29.0,54.4,2.9,139,0.76,51.0,89.0,14.97857142857143
2024-02-04,Chakwal,Hepatitis B,17,25.0,75.8,1.0,359,0.84,50.0,93.0,22.047619047619047
2024-10-20,Chakwal,Hepatitis B,6,22.1,87.2,7.1,450,0.34,48.0,84.0,31.845238095238095
2025-07-06,Chakwal,Hepatitis B,13,40.1,71.7,4.2,184,0.84,49.0,97.0,15.52857142857143
2025-11-09,Chakwal,Hepatitis B,6,32.2,84.3,11.1,995,0.87,42.0,93.0,41.411904761904765
2025-11-30,Chakwal,Hepatitis B,18,27.6,75.2,12.4,159,0.92,43.0,93.0,20.05238095238095
2015-01-25,Chakwal,Hepatitis C,5,24.3,62.8,16.7,966,0.86,5.0,5.0,42.87380952380953
2015-11-15,Chakwal,Hepatitis C,19,30.9,57.5,1.0,420,0.52,24.0,24.0,31.62380952380952
2016-02-14,Chakwal,Hepatitis C,9,28.4,79.0,9.8,368,0.61,33.0,33.0,26.776190476190475
2016-05-29,Chakwal,Hepatitis C,17,37.9,40.4,8.4,460,0.63,50.0,50.0,33.31428571428572
2016-11-13,Chakwal,Hepatitis C,7,37.2,80.2,3.3,677,0.58,52.0,57.0,33.28333333333334
2017-04-16,Chakwal,Hepatitis C,3,32.5,42.8,19.1,373,0.96,36.0,60.0,21.164285714285715
2017-05-07,Chakwal,Hepatitis C,11,35.0,59.7,2.4,243,0.31,38.0,71.0,26.05238095238095
2017-10-15,Chakwal,Hepatitis C,8,40.4,59.4,16.1,558,0.91,29.0,79.0,29.688095238095237
2017-12-24,Chakwal,Hepatitis C,15,43.3,78.3,5.1,149,0.62,37.0,89.0,20.354761904761904
2018-02-25,Chakwal,Hepatitis C,17,26.2,66.7,14.9,330,0.45,51.0,87.0,35.83095238095238
2019-01-06,Chakwal,Hepatitis C,11,35.1,69.6,16.5,242,0.57,51.0,89.0,27.86904761904762
2019-05-12,Chakwal,Hepatitis C,13,28.9,53.3,6.4,570,0.85,56.0,85.0,29.295238095238098
2019-06-02,Chakwal,Hepatitis C,19,31.3,56.3,6.6,409,0.62,60.0,97.0,32.05714285714286
2019-06-30,Chakwal,Hepatitis C,14,31.4,59.5,2.3,205,0.45,57.0,108.0,23.650000000000006
2019-07-07,Chakwal,Hepatitis C,1,31.7,47.0,17.5,608,0.83,47.0,98.0,29.654761904761905
2019-08-04,Chakwal,Hepatitis C,11,35.6,69.0,10.1,979,0.82,45.0,101.0,44.23571428571429
2019-10-13,Chakwal,Hepatitis C,9,19.5,87.3,18.0,511,0.65,35.0,95.0,34.84285714285714
2020-02-09,Chakwal,Hepatitis C,20,29.5,75.6,6.0,651,0.99,41.0,98.0,32.9952380952381
2020-03-08,Chakwal,Hepatitis C,12,24.9,45.8,5.0,120,0.6,52.0,99.0,18.023809523809526
2020-03-15,Chakwal,Hepatitis C,14,27.7,52.6,12.3,495,0.6,55.0,100.0,35.31666666666667
2020-04-05,Chakwal,Hepatitis C,19,26.5,56.7,18.1,113,0.35,65.0,100.0,33.340476190476195
2020-04-26,Chakwal,Hepatitis C,1,29.5,72.4,12.9,945,0.42,46.0,87.0,46.78809523809524
2021-01-03,Chakwal,Hepatitis C,4,37.0,60.8,18.0,556,0.47,38.0,90.0,37.08571428571429
2021-11-14,Chakwal,Hepatitis C,6,21.8,58.5,17.2,124,0.94,30.0,85.0,14.028571428571428
2021-12-19,Chakwal,Hepatitis C,7,22.9,41.8,4.2,156,0.3,18.0,83.0,21.96666666666667
2022-02-06,Chakwal,Hepatitis C,16,30.7,76.4,9.3,634,0.59,33.0,79.0,39.792857142857144
2024-03-10,Chakwal,Hepatitis C,12,25.0,63.0,16.7,128,0.56,41.0,79.0,24.94047619047619
2024-07-28,Chakwal,Hepatitis C,19,34.7,61.5,10.5,197,0.94,54.0,84.0,20.54047619047619
2025-01-26,Chakwal,Hepatitis C,20,29.2,64.8,17.7,143,0.51,67.0,85.0,31.511904761904763
2025-04-20,Chakwal,Hepatitis C,16,29.7,49.5,7.0,886,0.5,67.0,100.0,48.842857142857135
2025-06-15,Chakwal,Hepatitis C,19,32.2,87.1,17.1,341,0.82,74.0,115.0,31.040476190476195
2025-08-10,Chakwal,Hepatitis C,6,28.6,71.0,19.5,831,0.62,61.0,115.0,45.14523809523809
2025-09-14,Chakwal,Hepatitis C,20,23.6,54.0,19.9,311,0.98,61.0,128.0,28.81190476190476
2015-01-18,Chakwal,Influenza,25,33.9,43.3,18.6,999,0.53,25.0,25.0,62.95238095238095
2015-02-01,Chakwal,Influenza,22,32.6,77.1,5.0,866,0.33,47.0,47.0,54.004761904761914
2015-02-08,Chakwal,Influenza,34,28.1,57.1,10.9,612,0.44,81.0,81.0,53.14523809523809
2015-05-10,Chakwal,Influenza,18,27.5,59.4,15.3,302,0.58,99.0,99.0,33.06904761904762
2015-11-15,Chakwal,Influenza,7,36.8,73.8,8.9,594,0.77,81.0,106.0,29.516666666666662
2016-01-03,Chakwal,Influenza,21,35.4,66.9,12.1,677,0.74,80.0,127.0,42.483333333333334
2016-02-14,Chakwal,Influenza,18,24.6,45.1,0.9,353,0.77,64.0,145.0,23.76904761904762
2016-08-21,Chakwal,Influenza,17,29.4,66.9,3.6,823,0.44,63.0,162.0,46.81428571428572
2016-11-13,Chakwal,Influenza,13,28.1,79.6,2.0,893,0.39,69.0,150.0,47.06190476190476
2016-12-04,Chakwal,Influenza,35,32.5,46.1,16.9,674,0.87,83.0,163.0,50.18333333333334
2017-02-12,Chakwal,Influenza,30,32.1,40.3,15.3,964,0.76,95.0,159.0,58.392857142857146
2017-03-12,Chakwal,Influenza,13,29.2,78.3,13.8,297,0.42,91.0,154.0,32.49523809523809
2017-09-24,Chakwal,Influenza,1,33.0,63.5,12.5,395,0.57,79.0,148.0,25.254761904761907
2017-11-12,Chakwal,Influenza,13,30.5,80.7,3.4,298,0.38,57.0,140.0,28.12857142857143
2018-01-28,Chakwal,Influenza,16,24.8,45.9,4.5,610,0.77,43.0,138.0,32.99285714285714
2018-11-11,Chakwal,Influenza,15,23.3,87.0,8.7,284,0.59,45.0,136.0,27.254761904761903
2019-02-03,Chakwal,Influenza,18,32.0,84.3,11.2,938,0.66,62.0,141.0,50.61904761904762
2019-04-21,Chakwal,Influenza,2,27.5,50.9,3.8,533,0.79,51.0,108.0,21.676190476190477
2019-10-13,Chakwal,Influenza,10,43.3,76.6,15.0,757,0.85,45.0,88.0,38.114285714285714
2019-12-15,Chakwal,Influenza,44,30.2,52.2,20.0,613,0.53,74.0,119.0,61.642857142857146
2019-12-22,Chakwal,Influenza,36,34.0,63.5,11.7,196,0.44,92.0,154.0,40.82142857142858
2020-06-21,Chakwal,Influenza,17,43.3,66.3,5.5,1000,0.96,107.0,158.0,43.26428571428572
2020-10-18,Chakwal,Influenza,11,24.6,89.0,7.6,262,0.94,108.0,153.0,16.685714285714287
2021-12-19,Chakwal,Influenza,29,36.2,47.5,6.7,869,0.3,93.0,167.0,59.5547619047619
2022-01-23,Chakwal,Influenza,15,23.2,58.3,19.7,183,0.81,72.0,164.0,24.98809523809524
2023-11-26,Chakwal,Influenza,12,25.6,56.6,19.0,442,0.65,67.0,174.0,34.75714285714285
2024-04-07,Chakwal,Influenza,8,31.4,83.3,15.6,498,0.37,64.0,172.0,38.23809523809524
2024-08-18,Chakwal,Influenza,13,21.8,60.6,3.7,225,0.41,48.0,141.0,25.245238095238097
2024-11-10,Chakwal,Influenza,3,24.7,83.4,2.0,136,0.55,36.0,108.0,12.914285714285715
2024-12-22,Chakwal,Influenza,21,33.2,88.3,14.1,611,0.49,45.0,112.0,46.28333333333333
2025-01-05,Chakwal,Influenza,20,28.7,57.4,10.8,568,0.94,57.0,121.0,33.62857142857143
2025-04-13,Chakwal,Influenza,7,23.1,41.9,18.1,533,0.73,51.0,99.0,32.88333333333334
2025-10-12,Chakwal,Influenza,5,31.8,61.3,9.1,738,0.93,53.0,89.0,30.073809523809526
2025-11-23,Chakwal,Influenza,19,33.3,69.1,16.6,183,0.8,51.0,96.0,25.923809523809528
2025-11-30,Chakwal,Influenza,0,40.6,45.9,0.8,244,0.86,31.0,88.0,8.000000000000002
2015-01-25,Chakwal,Malaria,16,26.1,88.2,12.0,146,0.89,16.0,16.0,18.876190476190477
2015-05-24,Chakwal,Malaria,9,30.2,65.8,5.3,888,0.49,25.0,25.0,44.25952380952381
2015-07-12,Chakwal,Malaria,41,32.9,64.3,11.6,996,0.81,66.0,66.0,62.89523809523809
2015-08-30,Chakwal,Malaria,63,30.1,63.3,7.0,621,0.34,129.0,129.0,70.06666666666668
2015-11-01,Chakwal,Malaria,15,28.9,58.1,11.4,172,0.36,128.0,144.0,29.47142857142857
2015-11-22,Chakwal,Malaria,18,33.9,70.4,18.0,939,0.88,137.0,162.0,49.65238095238095
2016-10-16,Chakwal,Malaria,7,26.7,50.7,9.9,974,0.9,103.0,169.0,40.083333333333336
2016-11-20,Chakwal,Malaria,2,31.0,53.3,5.2,341,0.55,42.0,171.0,20.77619047619047
2017-01-01,Chakwal,Malaria,1,27.6,66.9,3.2,544,0.49,28.0,156.0,27.171428571428574
2017-02-26,Chakwal,Malaria,7,26.5,73.0,1.5,958,0.38,17.0,154.0,45.74999999999999
2017-04-09,Chakwal,Malaria,2,29.2,83.8,5.8,783,0.46,12.0,115.0,37.60952380952381
2017-06-18,Chakwal,Malaria,8,41.8,41.5,18.5,588,0.37,18.0,60.0,42.688095238095244
2017-06-25,Chakwal,Malaria,0,28.5,52.8,13.5,480,0.54,17.0,45.0,28.616666666666667
2017-08-27,Chakwal,Malaria,37,40.1,54.7,5.7,197,0.5,47.0,64.0,37.22619047619048
2017-10-15,Chakwal,Malaria,14,37.2,79.1,3.1,589,0.98,59.0,71.0,26.25
2018-12-30,Chakwal,Malaria,14,24.6,71.0,2.0,509,0.47,65.0,83.0,33.233333333333334
2019-04-21,Chakwal,Malaria,4,33.0,54.8,1.1,765,0.97,69.0,86.0,25.602380952380955
2020-02-16,Chakwal,Malaria,13,37.5,80.3,16.3,434,0.45,45.0,92.0,37.71190476190477
2020-03-22,Chakwal,Malaria,17,26.0,60.2,12.4,881,0.78,48.0,107.0,46.34761904761904
2020-07-05,Chakwal,Malaria,45,29.4,82.5,4.6,750,0.47,79.0,144.0,60.28095238095238
2021-07-04,Chakwal,Malaria,41,28.9,54.7,1.5,248,0.52,116.0,185.0,38.71190476190476
2021-11-28,Chakwal,Malaria,0,23.3,84.1,13.6,421,0.86,103.0,148.0,20.3
2021-12-19,Chakwal,Malaria,9,29.2,58.2,14.6,966,0.49,95.0,143.0,51.509523809523806
2022-02-13,Chakwal,Malaria,11,35.1,74.2,15.5,715,0.69,61.0,140.0,40.73571428571429
2022-03-06,Chakwal,Malaria,19,23.0,73.7,11.0,879,0.68,39.0,155.0,48.72380952380952
2022-04-24,Chakwal,Malaria,17,42.1,80.8,2.3,570,0.8,56.0,159.0,30.53095238095238
2022-06-19,Chakwal,Malaria,11,35.3,43.4,17.2,700,0.46,58.0,153.0,45.68571428571429
2022-07-24,Chakwal,Malaria,18,34.4,59.4,4.4,582,0.77,65.0,126.0,33.15238095238095
2022-09-11,Chakwal,Malaria,23,31.9,68.1,5.2,359,0.58,69.0,108.0,32.77619047619048
2022-10-16,Chakwal,Malaria,17,31.9,80.1,16.7,434,0.84,69.0,125.0,32.397619047619045
2023-04-16,Chakwal,Malaria,19,34.0,73.3,6.2,893,0.51,77.0,135.0,50.19047619047618
2024-04-21,Chakwal,Malaria,6,35.1,44.8,19.8,649,0.94,65.0,130.0,32.82857142857143
2024-05-12,Chakwal,Malaria,10,35.7,58.1,5.9,628,0.43,52.0,121.0,37.66428571428572
2024-09-29,Chakwal,Malaria,27,30.7,42.6,11.3,511,0.63,62.0,131.0,42.17857142857142
2025-05-11,Chakwal,Malaria,8,31.1,44.7,0.5,150,0.5,51.0,128.0,16.48809523809524
2025-11-30,Chakwal,Malaria,13,24.0,60.9,2.2,625,0.7,58.0,123.0,32.02857142857143
2015-01-18,Chakwal,Measles,20,30.3,54.0,15.9,246,0.63,20.0,20.0,31.6452380952381
2016-01-10,Chakwal,Measles,2,26.6,47.3,13.4,117,0.85,22.0,22.0,11.409523809523812
2016-03-06,Chakwal,Measles,6,31.2,60.8,16.9,498,0.65,28.0,28.0,32.14523809523809
2017-03-05,Chakwal,Measles,9,33.4,67.3,0.4,639,0.52,37.0,37.0,32.90952380952381
2018-01-21,Chakwal,Measles,0,28.2,77.9,1.1,279,0.72,17.0,37.0,12.116666666666667
2018-04-08,Chakwal,Measles,7,34.3,76.2,2.1,287,0.81,22.0,44.0,15.083333333333332
2018-05-20,Chakwal,Measles,9,25.8,53.0,15.7,817,0.76,25.0,53.0,41.69285714285714
2018-05-27,Chakwal,Measles,0,31.5,55.4,10.5,445,0.72,16.0,53.0,22.35
2018-06-10,Chakwal,Measles,17,28.3,48.4,2.9,262,0.7,33.0,50.0,22.564285714285713
2018-07-01,Chakwal,Measles,0,34.6,47.0,17.7,930,0.33,26.0,48.0,49.916666666666664
2018-07-22,Chakwal,Measles,5,25.3,64.9,7.2,169,0.49,22.0,47.0,18.95714285714286
2019-03-17,Chakwal,Measles,10,39.2,44.1,10.3,436,0.89,32.0,48.0,24.264285714285716
2019-08-25,Chakwal,Measles,3,32.4,75.1,16.9,637,0.45,18.0,51.0,39.06428571428572
2019-09-08,Chakwal,Measles,3,35.8,82.5,15.6,118,0.67,21.0,47.0,16.714285714285715
2019-10-27,Chakwal,Measles,4,26.9,80.3,14.8,711,0.8,20.0,42.0,34.05238095238095
2019-12-22,Chakwal,Measles,4,23.1,79.0,7.7,669,0.69,14.0,46.0,31.302380952380958
2020-05-17,Chakwal,Measles,7,26.0,75.6,9.3,651,0.83,18.0,36.0,30.41666666666667
2020-12-06,Chakwal,Measles,9,38.2,53.8,4.6,610,0.57,24.0,45.0,33.042857142857144
2021-02-21,Chakwal,Measles,14,38.2,67.4,17.0,551,0.82,34.0,54.0,35.13333333333334
2021-04-18,Chakwal,Measles,1,31.1,40.6,11.4,924,1.0,31.0,45.0,33.73809523809524
2022-01-30,Chakwal,Measles,18,30.1,57.6,10.5,405,0.83,42.0,60.0,29.10238095238095
2022-02-06,Chakwal,Measles,17,34.0,62.7,8.3,269,0.3,50.0,74.0,33.49761904761904
2022-03-13,Chakwal,Measles,18,43.0,54.4,9.7,176,0.65,54.0,88.0,24.669047619047618
2022-06-05,Chakwal,Measles,2,34.2,86.0,0.2,756,0.36,55.0,86.0,35.90952380952381
2022-09-11,Chakwal,Measles,1,31.6,48.5,19.9,430,0.61,38.0,80.0,29.32142857142857
2022-11-27,Chakwal,Measles,16,37.5,67.8,10.9,968,0.46,37.0,87.0,54.326190476190476
2023-02-19,Chakwal,Measles,1,31.2,60.9,2.5,485,0.59,20.0,74.0,22.854761904761908
2023-02-26,Chakwal,Measles,17,31.8,67.3,10.0,255,0.38,35.0,90.0,32.280952380952385
2023-03-19,Chakwal,Measles,1,35.1,70.3,4.1,441,0.78,35.0,73.0,18.388095238095236
2023-05-07,Chakwal,Measles,9,28.9,54.3,11.9,120,0.6,28.0,65.0,19.75952380952381
2023-06-18,Chakwal,Measles,3,32.7,50.0,12.1,616,0.84,30.0,50.0,28.164285714285718
2023-06-25,Chakwal,Measles,8,35.1,81.6,11.7,419,0.82,21.0,56.0,24.654761904761905
2024-09-08,Chakwal,Measles,0,28.9,86.3,10.6,497,0.72,20.0,55.0,24.133333333333333
2024-10-27,Chakwal,Measles,4,19.8,76.0,16.7,776,0.38,15.0,43.0,45.56904761904762
2025-06-01,Chakwal,Measles,11,34.8,65.4,12.9,967,0.58,23.0,53.0,50.03571428571429
2025-06-29,Chakwal,Measles,17,33.8,73.0,0.5,277,0.76,32.0,53.0,20.66428571428571
2025-07-27,Chakwal,Measles,8,27.5,59.1,0.1,256,0.42,40.0,60.0,21.421428571428574
2025-11-16,Chakwal,Measles,5,44.9,53.4,8.1,609,0.82,41.0,56.0,27.47380952380952
2015-01-25,Chakwal,Meningitis,8,24.0,85.9,9.9,240,0.45,8.0,8.0,25.188095238095237
2015-05-17,Chakwal,Meningitis,2,33.6,88.8,12.3,146,0.85,10.0,10.0,11.826190476190476
2015-05-24,Chakwal,Meningitis,20,35.5,82.1,3.7,452,0.37,30.0,30.0,37.61190476190476
2015-07-12,Chakwal,Meningitis,0,32.2,45.2,11.0,703,0.78,30.0,30.0,30.0
2015-07-19,Chakwal,Meningitis,9,35.7,40.1,0.5,695,0.88,31.0,39.0,27.626190476190477
2015-08-02,Chakwal,Meningitis,4,25.4,70.5,2.4,443,0.73,33.0,43.0,20.31904761904762
2015-08-30,Chakwal,Meningitis,14,33.1,64.8,9.6,668,0.71,27.0,57.0,37.53333333333333
2015-11-29,Chakwal,Meningitis,3,30.3,53.2,7.6,549,0.83,30.0,60.0,23.880952380952383
2016-02-07,Chakwal,Meningitis,16,28.8,45.6,14.0,263,0.89,37.0,68.0,23.77619047619047
2016-02-21,Chakwal,Meningitis,2,24.8,87.2,3.2,783,0.39,35.0,68.0,37.7095238095238
2016-07-31,Chakwal,Meningitis,3,29.8,61.0,14.6,514,0.64,24.0,51.0,30.014285714285716
2016-08-28,Chakwal,Meningitis,12,31.8,63.9,16.5,529,0.7,33.0,63.0,35.40714285714286
2016-09-04,Chakwal,Meningitis,8,26.5,40.8,6.9,755,0.48,25.0,62.0,40.25476190476191
2016-09-11,Chakwal,Meningitis,18,32.9,47.1,7.5,309,0.94,41.0,76.0,22.202380952380953
2016-10-09,Chakwal,Meningitis,20,27.5,70.8,19.0,241,0.47,58.0,82.0,36.228571428571435
2016-11-27,Chakwal,Meningitis,15,32.7,66.6,4.5,731,0.6,61.0,94.0,39.85476190476191
2017-01-22,Chakwal,Meningitis,14,23.5,73.6,17.0,125,0.71,67.0,92.0,23.13333333333334
2017-03-12,Chakwal,Meningitis,6,22.7,80.5,10.4,118,0.45,55.0,96.0,20.228571428571428
2017-04-30,Chakwal,Meningitis,3,27.2,56.7,9.4,457,0.94,38.0,96.0,19.514285714285716
2017-07-16,Chakwal,Meningitis,7,27.1,77.9,12.1,334,0.64,30.0,91.0,25.05
2017-09-03,Chakwal,Meningitis,10,31.7,41.3,7.9,347,0.71,26.0,93.0,23.69761904761905
2018-06-17,Chakwal,Meningitis,10,23.0,45.8,2.4,444,0.64,30.0,85.0,25.580952380952382
2018-07-29,Chakwal,Meningitis,8,31.5,69.8,18.2,462,0.32,35.0,73.0,39.338095238095235
2019-02-17,Chakwal,Meningitis,9,25.8,63.7,19.6,174,0.39,37.0,67.0,29.609523809523814
2019-05-26,Chakwal,Meningitis,3,32.1,52.4,15.1,490,0.61,30.0,56.0,30.06428571428572
2019-09-22,Chakwal,Meningitis,16,30.3,79.7,15.9,889,0.77,36.0,66.0,47.99285714285714
2020-03-01,Chakwal,Meningitis,14,28.5,45.0,1.7,383,0.65,42.0,77.0,25.283333333333335
2020-04-19,Chakwal,Meningitis,18,34.9,76.5,4.1,279,0.39,51.0,88.0,30.502380952380953
2020-04-26,Chakwal,Meningitis,20,34.0,73.6,11.9,890,0.71,68.0,98.0,49.51190476190476
2020-11-22,Chakwal,Meningitis,15,27.3,50.6,19.0,934,0.9,67.0,103.0,47.87142857142857
2021-02-14,Chakwal,Meningitis,4,27.9,80.4,12.9,165,0.59,57.0,99.0,19.102380952380955
2021-05-09,Chakwal,Meningitis,5,28.6,59.7,11.5,252,0.36,44.0,95.0,26.47380952380952
2021-05-16,Chakwal,Meningitis,1,32.0,62.0,9.7,699,0.7,25.0,93.0,31.388095238095236
2021-10-31,Chakwal,Meningitis,17,29.4,87.3,5.2,328,0.73,27.0,94.0,25.314285714285717
2022-01-16,Chakwal,Meningitis,7,25.7,50.4,0.4,262,0.73,30.0,87.0,15.000000000000002
2022-06-12,Chakwal,Meningitis,1,30.3,48.3,8.5,168,0.83,26.0,70.0,10.488095238095237
2022-12-25,Chakwal,Meningitis,20,28.5,65.0,10.1,457,0.47,45.0,70.0,38.97857142857143
2023-10-29,Chakwal,Meningitis,7,30.8,50.1,4.3,413,0.36,35.0,62.0,29.383333333333333
2024-02-04,Chakwal,Meningitis,13,38.2,43.7,5.4,992,0.95,41.0,71.0,40.86190476190477
2024-03-24,Chakwal,Meningitis,19,32.6,77.1,16.1,516,0.57,59.0,85.0,41.37380952380953
2024-04-14,Chakwal,Meningitis,1,30.4,48.8,4.1,323,0.65,40.0,85.0,17.054761904761904
2015-01-25,Chakwal,Pneumonia,25,41.6,47.2,7.7,666,0.63,25.0,25.0,44.40238095238096
2015-04-05,Chakwal,Pneumonia,1,39.9,72.7,2.3,895,0.78,26.0,26.0,32.62142857142857
2016-01-31,Chakwal,Pneumonia,16,38.0,41.9,6.0,301,0.39,42.0,42.0,31.042857142857137
2016-05-15,Chakwal,Pneumonia,0,29.0,41.6,18.8,439,0.86,42.0,42.0,23.5
2017-02-26,Chakwal,Pneumonia,15,32.8,51.4,14.9,929,0.62,32.0,57.0,51.25476190476191
2017-03-05,Chakwal,Pneumonia,5,30.1,45.9,4.0,249,0.37,36.0,62.0,22.423809523809524
2017-03-26,Chakwal,Pneumonia,16,35.2,76.0,8.3,390,0.31,36.0,78.0,36.759523809523806
2017-06-04,Chakwal,Pneumonia,19,30.0,45.7,2.2,177,0.78,55.0,97.0,18.923809523809528
2017-10-01,Chakwal,Pneumonia,8,32.8,84.2,1.3,298,0.83,48.0,80.0,15.221428571428572
2018-02-18,Chakwal,Pneumonia,9,24.7,65.7,19.9,709,0.34,52.0,88.0,48.592857142857135
2018-03-11,Chakwal,Pneumonia,5,26.5,79.2,3.5,533,0.8,41.0,77.0,23.040476190476188
2018-03-25,Chakwal,Pneumonia,10,40.0,69.0,10.4,835,0.33,32.0,87.0,48.81428571428572
2018-09-09,Chakwal,Pneumonia,16,35.4,58.8,1.3,941,0.67,40.0,88.0,44.42619047619048
2018-12-09,Chakwal,Pneumonia,35,22.0,48.0,16.0,199,0.65,66.0,118.0,38.3
2019-08-25,Chakwal,Pneumonia,10,31.4,87.4,7.3,911,0.92,71.0,112.0,37.99761904761905
2019-10-13,Chakwal,Pneumonia,2,29.0,66.7,7.3,171,0.76,63.0,95.0,11.959523809523809
2019-11-03,Chakwal,Pneumonia,14,34.4,70.0,12.6,908,0.41,61.0,101.0,53.03333333333333
2020-03-08,Chakwal,Pneumonia,16,31.2,45.8,9.0,434,0.98,42.0,108.0,25.176190476190474
2020-05-24,Chakwal,Pneumonia,18,25.9,44.6,2.7,221,0.96,50.0,121.0,16.469047619047622
2020-06-07,Chakwal,Pneumonia,14,34.8,86.1,4.8,182,0.33,62.0,125.0,26.533333333333335
2020-08-23,Chakwal,Pneumonia,12,31.9,54.5,15.9,302,0.59,60.0,121.0,29.740476190476194
2020-11-01,Chakwal,Pneumonia,5,34.8,41.5,1.8,161,0.76,49.0,91.0,10.59047619047619
2022-04-24,Chakwal,Pneumonia,6,28.1,55.1,17.9,235,0.76,37.0,87.0,21.678571428571427
2022-06-05,Chakwal,Pneumonia,8,35.4,71.3,15.8,732,0.65,31.0,93.0,40.53809523809524
2022-06-12,Chakwal,Pneumonia,8,34.3,70.3,3.3,871,0.64,27.0,87.0,39.121428571428574
2022-08-28,Chakwal,Pneumonia,3,27.4,59.8,5.6,971,0.96,25.0,74.0,34.34761904761905
2022-11-20,Chakwal,Pneumonia,17,33.6,49.3,11.9,373,0.93,36.0,73.0,26.16428571428571
2022-12-25,Chakwal,Pneumonia,33,21.9,58.6,8.0,208,0.76,61.0,92.0,31.25714285714286
2023-01-22,Chakwal,Pneumonia,33,34.0,88.7,16.4,870,0.33,86.0,113.0,66.12380952380951
2023-05-21,Chakwal,Pneumonia,14,39.1,55.7,5.0,220,0.82,97.0,122.0,18.1
2023-10-15,Chakwal,Pneumonia,0,38.1,73.8,18.8,954,0.83,80.0,116.0,41.26666666666667
2023-11-12,Chakwal,Pneumonia,18,28.2,81.4,11.0,955,0.75,65.0,126.0,49.285714285714285
2023-11-19,Chakwal,Pneumonia,2,28.4,52.9,11.4,490,0.97,34.0,120.0,20.442857142857147
2024-06-23,Chakwal,Pneumonia,1,41.3,60.4,12.0,659,0.38,21.0,118.0,37.6047619047619
2024-08-18,Chakwal,Pneumonia,20,32.8,60.3,19.8,616,0.91,41.0,121.0,40.328571428571436
